,,,,,,,,MSAG  Services,,,,,,,Fund Code,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,,,,
,LB2,,,0306,,,,,,,,Laboratory - Bacteriology & Microbiology,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0307,,,,,,,,Laboratory - Urology,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0309,,,,,,,,Laboratory - Other,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0310,,,,,,,,Laboratory Pathology - General,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0311,,,,,,,,Laboratory Pathological - Cytology,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0312,,,,,,,,Histology,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0320,,,,,,,,Radiology-Diagnostic General Class,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0321,,,,,,,,Angiocardiography,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0324,,,,,,,,Radiology-Diagnostic Chest X-Ray,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0333,,,,,,,,Radiation Therapy,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0335,,,,,,,,Chemotherapy Administration - IV,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0340,,,,,,,,Nuclear Medicine - Diagnostic Procedures,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0341,,,,,,,,Nuclear Medicine - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0343,,,,,,,,Diagnostic Radiopharmacueticals,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0349,,,,,,,,Nuclear Medicine - Other,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0350,,,,,,,,CT Scan - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0351,,,,,,,,CT Scan - Head,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0352,,,,,,,,CT Scan - Body,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0360,,,,,,,,Operating Room Services - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0361,,,,,,,,Operating Room Services - Minor Surgery,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0370,,,,,,,,Anesthesia - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0390,,,,,,,,Blood - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0391,,,,,,,,Blood - Administration (transfusion),MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0400,,,,,,,,Other Imaging Services - General Classification,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0402,,,,,,,,Ultrasound,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0404,,,,,,,,Positron Emission Tomography (PET),MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0410,,,,,,,,Respiratory Services - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0412,,,,,,,,Respiratory Services - Inhalation,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0420,,,,,,,,Physical Therapy - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0424,,,,,,,,Physical Therapy - Eval/Re-Eval,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0430,,,,,,,,Occupational Therapy - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0433,,,,,,,,Occupational Therapy - Group,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0434,,,,,,,,Occupational Therapy - Eval,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0440,,,,,,,,Speech/Language Pathology - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0444,,,,,,,,Speech/Language Path - Eval/Re-Eval,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0460,,,,,,,,Pulmonary Function - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0480,,,,,,,,Cardiology - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0481,,,,,,,,Cardiology - Cardiac Cath Lab,MH/SUD/POI,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0482,,,,,,,,Cardiology - Stress,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0483,,,,,,,,Cardiology - Echocardiology,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0610,,,,,,,,Diagnostic Services,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0611,,,,,,,,MRI,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0612,,,,,,,,MRI - Spinal Cord,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0615,,,,,,,,MRA - Head & Neck,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0636,,,,,,,,Drugs Requiring Detail Coding,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0637,,,,,,,,Self Administrable Drugs,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0710,,,,,,,,Recovery Room - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0720,,,,,,,,Labor Room - General,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0729,,,,,,,,Other Labor Room,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,LB2,,,0730,,,,,,,,EKG/ECG,MH/SUD/POI,,"11, 12, 21, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0731,,,,,,,,Holter Monitor,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0740,,,,,,,,EEG,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0761,,,,,,,,23 Hour Crisis Stabilization,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0762,,,,,,,,Treatment or Observation Room - Observation Room,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0771,,,,,,,,Vaccine Administration,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0801,,,,,,,,Inpatient Hemiodialysis,MH/SUD/POI,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,SUD,,,0900,,,,,,,,Psychiatric/Psychological Treatment-General,MH/SUD,,"21, 23, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0902,,,,,,,,Milieu Therapy,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0904,,,,,,,,MH Treatments-Act Therapy,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0921,,,,,,,,Peripheral Vascular Lab,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0922,,,,,,,,Electromyelogram - EMG,MH/SUD/POI,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0925,,,,,,,,Pregnancy Test,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0942,,,,,,,,Other Therapeutic Services - Drug Rehab,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0981,,,,,,,,Professional Fees - ER,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0985,,,,,,,,Professional Fees - EKG,MH/SUD/POI,,"11, 12, 21, 22, 23, 51, 52, 55, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANI,,,0490,,,,,,,,Ambulatory Surgery Care - General,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANI,,,0511,,,,,,,,Chronic Pain Center,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0510,,,,,,,,Clinic - General,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0513,,,,,,,,Psychiatric Clinic,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0914,,,,,,,,Psychiatric/Psychological Services - Individual,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0915,,,,,,,,Psychiatric/Psychological Services - Individual,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0916,,,,,,,,Psychiatric/Psychological Services - Individual,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0917,,,,,,,,Biofeedback,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0919,,,,,,,,Psychiatric/Psychological Services - Other,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,TIN,,,0929,,,,,,,,Other Diagnostic Services,MH/SUD,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,ANC,,,0509,,,,,,,,Other Outpatient Care,MH/SUD/POI,,"21, 51, 56, 99",Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,N/C,N/C,No,No,N/C,N/C,N/C,N/C,N/C,N/C,No,N/C,Not required,X,,
,IOP,,,0949,,,,,,,,Other Therapeutic Services,MH/SUD,,"11, 12, 99",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,X,,
,IO4,,,0906,,,,,,,,Intensive Outpatient - (Hosp Based),SUD,,"21, 51, 55, 56, 99",No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,N/C,N/C,N/C,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Not required,X,,
,POH,,,0901,,,,,,,,ECT Facility,MH,,"12, 99",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,X,,
ABA Services,ABT,,,97153,,,,,,,,"Adaptive behavior treatment by protocol, administered by technician under the direction of physician or other QHP, face-to face with one patient, each 15 minutes.",AUT,,"03, 11, 12, 14, 53, 99",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABT,,,97154,,,,,,,,"Group adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other QHP, face-to-face with 2 or more patients, each 15 minutes.",AUT,,"03, 11, 12, 14, 53",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABH,,,97156,,,,,,,,"Family adaptive behavior treatment guidance administered by physician or other QHP (without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes.",AUT,,"03, 11, 12, 14, 53, 99",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABH,,,97156,U2,,,,,,,"Family adaptive behavior treatment guidance administered by physician or other QHP (with the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes.",AUT,,"03, 11, 12, 14, 53, 99",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABH,,,97156,GT,,,,,,,"Family adaptive behavior treatment guidance administered by physician or other QHP (with the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes via interactive audio video telecom.",AUT,,"03, 11, 12, 14, 53, 99",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABH,,,97156,U2,GT,,,,,,"Family adaptive behavior treatment guidance administered by physician or other QHP (with the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes.",AUT,,"03, 11, 12, 14, 53, 99",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABH,,,97157,,,,,,,,Multiple-family group adaptive behavior treatment guidance administered by physician or other qualified healthcare professional (without the patient present) face-t-face with multiple sets of guardian(s)/caregiver(s).,AUT,,"03, 11, 12, 14, 53",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABH,,,97157,GT,,,,,,,Multiple-family group adaptive behavior treatment guidance administered by physician or other qualified healthcare professional (without the patient present) face-t-face with multiple sets of guardian(s)/caregiver(s) via interactive audio video telecom.,AUT,,"03, 11, 12, 14, 53",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,ABG,,,97158,,,,,,,,"Group adaptive behavior treatment with protocol modifications, administered by a physician or other QHP, face to face with multiple patient's, each 15 minutes.",AUT,,"03, 11, 12, 14, 53",No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,N/C,N/C,N/C,Yes,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
