ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
I70221,264.0,age >= 15,,
I70222,264.0,age >= 15,,
I70223,264.0,age >= 15,,
I70228,264.0,age >= 15,,
I70229,264.0,age >= 15,,
I70231,263.0,age >= 15,,
I70231,383.0,age >= 15,,
I70232,263.0,age >= 15,,
I70232,383.0,age >= 15,,
I70233,263.0,age >= 15,,
I70233,383.0,age >= 15,,
I70234,263.0,age >= 15,,
I70234,383.0,age >= 15,,
I70235,263.0,age >= 15,,
I70235,383.0,age >= 15,,
I70238,263.0,age >= 15,,
I70238,383.0,age >= 15,,
I70239,263.0,age >= 15,,
I70239,383.0,age >= 15,,
I70241,263.0,age >= 15,,
I70241,383.0,age >= 15,,
I70242,263.0,age >= 15,,
I70242,383.0,age >= 15,,
I70243,263.0,age >= 15,,
I70243,383.0,age >= 15,,
I70244,263.0,age >= 15,,
I70244,383.0,age >= 15,,
I70245,263.0,age >= 15,,
I70245,383.0,age >= 15,,
I70248,263.0,age >= 15,,
I70248,383.0,age >= 15,,
I70249,263.0,age >= 15,,
I70249,383.0,age >= 15,,
I7025,263.0,age >= 15,,
I7025,383.0,age >= 15,,
I70261,263.0,age >= 15,,
I70262,263.0,age >= 15,,
I70263,263.0,age >= 15,,
I70268,263.0,age >= 15,,
I70269,263.0,age >= 15,,
I70321,264.0,age >= 15,,
I70322,264.0,age >= 15,,
I70323,264.0,age >= 15,,
I70328,264.0,age >= 15,,
I70329,264.0,age >= 15,,
I70331,263.0,age >= 15,,
I70331,383.0,age >= 15,,
I70332,263.0,age >= 15,,
I70332,383.0,age >= 15,,
I70333,263.0,age >= 15,,
I70333,383.0,age >= 15,,
I70334,263.0,age >= 15,,
I70334,383.0,age >= 15,,
I70335,263.0,age >= 15,,
I70335,383.0,age >= 15,,
I70338,263.0,age >= 15,,
I70338,383.0,age >= 15,,
I70339,263.0,age >= 15,,
I70339,383.0,age >= 15,,
I70341,263.0,age >= 15,,
I70341,383.0,age >= 15,,
I70342,263.0,age >= 15,,
I70342,383.0,age >= 15,,
I70343,263.0,age >= 15,,
I70343,383.0,age >= 15,,
I70344,263.0,age >= 15,,
I70344,383.0,age >= 15,,
I70345,263.0,age >= 15,,
I70345,383.0,age >= 15,,
I70348,263.0,age >= 15,,
I70348,383.0,age >= 15,,
I70349,263.0,age >= 15,,
I70349,383.0,age >= 15,,
I7035,263.0,age >= 15,,
I7035,383.0,age >= 15,,
I70361,263.0,age >= 15,,
I70362,263.0,age >= 15,,
I70363,263.0,age >= 15,,
I70368,263.0,age >= 15,,
I70369,263.0,age >= 15,,
I70421,264.0,age >= 15,,
I70422,264.0,age >= 15,,
I70423,264.0,age >= 15,,
I70428,264.0,age >= 15,,
I70429,264.0,age >= 15,,
I70431,263.0,age >= 15,,
I70431,383.0,age >= 15,,
I70432,263.0,age >= 15,,
I70432,383.0,age >= 15,,
I70433,263.0,age >= 15,,
I70433,383.0,age >= 15,,
I70434,263.0,age >= 15,,
I70434,383.0,age >= 15,,
I70435,263.0,age >= 15,,
I70435,383.0,age >= 15,,
I70438,263.0,age >= 15,,
I70438,383.0,age >= 15,,
I70439,263.0,age >= 15,,
I70439,383.0,age >= 15,,
I70441,263.0,age >= 15,,
I70441,383.0,age >= 15,,
I70442,263.0,age >= 15,,
I70442,383.0,age >= 15,,
I70443,263.0,age >= 15,,
I70443,383.0,age >= 15,,
I70444,263.0,age >= 15,,
I70444,383.0,age >= 15,,
I70445,263.0,age >= 15,,
I70445,383.0,age >= 15,,
I70448,263.0,age >= 15,,
I70448,383.0,age >= 15,,
I70449,263.0,age >= 15,,
I70449,383.0,age >= 15,,
I7045,263.0,age >= 15,,
I7045,383.0,age >= 15,,
I70461,263.0,age >= 15,,
I70462,263.0,age >= 15,,
I70463,263.0,age >= 15,,
I70468,263.0,age >= 15,,
I70469,263.0,age >= 15,,
I70521,264.0,age >= 15,,
I70522,264.0,age >= 15,,
I70523,264.0,age >= 15,,
I70528,264.0,age >= 15,,
I70529,264.0,age >= 15,,
I70531,263.0,age >= 15,,
I70531,383.0,age >= 15,,
I70532,263.0,age >= 15,,
I70532,383.0,age >= 15,,
I70533,263.0,age >= 15,,
I70533,383.0,age >= 15,,
I70534,263.0,age >= 15,,
I70534,383.0,age >= 15,,
I70535,263.0,age >= 15,,
I70535,383.0,age >= 15,,
I70538,263.0,age >= 15,,
I70538,383.0,age >= 15,,
I70539,263.0,age >= 15,,
I70539,383.0,age >= 15,,
I70541,263.0,age >= 15,,
I70541,383.0,age >= 15,,
I70542,263.0,age >= 15,,
I70542,383.0,age >= 15,,
I70543,263.0,age >= 15,,
I70543,383.0,age >= 15,,
I70544,263.0,age >= 15,,
I70544,383.0,age >= 15,,
I70545,263.0,age >= 15,,
I70545,383.0,age >= 15,,
I70548,263.0,age >= 15,,
I70548,383.0,age >= 15,,
I70549,263.0,age >= 15,,
I70549,383.0,age >= 15,,
I7055,263.0,age >= 15,,
I7055,383.0,age >= 15,,
I70561,263.0,age >= 15,,
I70562,263.0,age >= 15,,
I70563,263.0,age >= 15,,
I70568,263.0,age >= 15,,
I70569,263.0,age >= 15,,
I70621,264.0,age >= 15,,
I70622,264.0,age >= 15,,
I70623,264.0,age >= 15,,
I70628,264.0,age >= 15,,
I70629,264.0,age >= 15,,
I70631,263.0,age >= 15,,
I70631,383.0,age >= 15,,
I70632,263.0,age >= 15,,
I70632,383.0,age >= 15,,
I70633,263.0,age >= 15,,
I70633,383.0,age >= 15,,
I70634,263.0,age >= 15,,
I70634,383.0,age >= 15,,
I70635,263.0,age >= 15,,
I70635,383.0,age >= 15,,
I70638,263.0,age >= 15,,
I70638,383.0,age >= 15,,
I70639,263.0,age >= 15,,
I70639,383.0,age >= 15,,
I70641,263.0,age >= 15,,
I70641,383.0,age >= 15,,
I70642,263.0,age >= 15,,
I70642,383.0,age >= 15,,
I70643,263.0,age >= 15,,
I70643,383.0,age >= 15,,
I70644,263.0,age >= 15,,
I70644,383.0,age >= 15,,
I70645,263.0,age >= 15,,
I70645,383.0,age >= 15,,
I70648,263.0,age >= 15,,
I70648,383.0,age >= 15,,
I70649,263.0,age >= 15,,
I70649,383.0,age >= 15,,
I7065,263.0,age >= 15,,
I7065,383.0,age >= 15,,
I70661,263.0,age >= 15,,
I70662,263.0,age >= 15,,
I70663,263.0,age >= 15,,
I70668,263.0,age >= 15,,
I70669,263.0,age >= 15,,
I70721,264.0,age >= 15,,
I70722,264.0,age >= 15,,
I70723,264.0,age >= 15,,
I70728,264.0,age >= 15,,
I70729,264.0,age >= 15,,
I70731,263.0,age >= 15,,
I70731,383.0,age >= 15,,
I70732,263.0,age >= 15,,
I70732,383.0,age >= 15,,
I70733,263.0,age >= 15,,
I70733,383.0,age >= 15,,
I70734,263.0,age >= 15,,
I70734,383.0,age >= 15,,
I70735,263.0,age >= 15,,
I70735,383.0,age >= 15,,
I70738,263.0,age >= 15,,
I70738,383.0,age >= 15,,
I70739,263.0,age >= 15,,
I70739,383.0,age >= 15,,
I70741,263.0,age >= 15,,
I70741,383.0,age >= 15,,
I70742,263.0,age >= 15,,
I70742,383.0,age >= 15,,
I70743,263.0,age >= 15,,
I70743,383.0,age >= 15,,
I70744,263.0,age >= 15,,
I70744,383.0,age >= 15,,
I70745,263.0,age >= 15,,
I70745,383.0,age >= 15,,
I70748,263.0,age >= 15,,
I70748,383.0,age >= 15,,
I70749,263.0,age >= 15,,
I70749,383.0,age >= 15,,
I7075,263.0,age >= 15,,
I7075,383.0,age >= 15,,
I70761,263.0,age >= 15,,
I70762,263.0,age >= 15,,
I70763,263.0,age >= 15,,
I70768,263.0,age >= 15,,
I70769,263.0,age >= 15,,
I7100,264.0,,,
I71010,264.0,,,
I71011,264.0,,,
I71012,264.0,,,
I71019,264.0,,,
I7102,264.0,,,
I7103,264.0,,,
I7110,264.0,,,
I7111,264.0,,,
I7112,264.0,,,
I7113,264.0,,,
I7130,264.0,,,
I7131,264.0,,,
I7132,264.0,,,
I7133,264.0,,,
I7150,264.0,,,
I7151,264.0,,,
I7152,264.0,,,
I718,264.0,,,
I7301,263.0,,,
I7401,264.0,,,
I7409,264.0,,,
I7410,264.0,,,
I7411,264.0,,,
I7419,264.0,,,
I742,264.0,,,
I743,264.0,,,
I744,264.0,,,
I745,264.0,,,
I748,264.0,,,
I749,264.0,,,
I75011,264.0,,,
I75012,264.0,,,
I75013,264.0,,,
I75019,264.0,,,
I75021,264.0,,,
I75022,264.0,,,
I75023,264.0,,,
I75029,264.0,,,
I7581,264.0,,,
I7589,264.0,,,
I76,264.0,,,
I7782,93.0,,,
I8010,267.0,,,
I8011,267.0,,,
I8012,267.0,,,
I8013,267.0,,,
I80201,267.0,,,
I80202,267.0,,,
I80203,267.0,,,
I80209,267.0,,,
I80211,267.0,,,
I80212,267.0,,,
I80213,267.0,,,
I80219,267.0,,,
I80221,267.0,,,
I80222,267.0,,,
I80223,267.0,,,
I80229,267.0,,,
I80231,267.0,,,
I80232,267.0,,,
I80233,267.0,,,
I80239,267.0,,,
I80241,267.0,,,
I80242,267.0,,,
I80243,267.0,,,
I80249,267.0,,,
I80251,267.0,,,
I80252,267.0,,,
I80253,267.0,,,
I80259,267.0,,,
I80291,267.0,,,
I80292,267.0,,,
I80293,267.0,,,
I80299,267.0,,,
I820,267.0,,,
I82210,267.0,,,
I82211,267.0,,,
I82220,267.0,,,
I82221,267.0,,,
I82290,267.0,,,
I82291,267.0,,,
I823,267.0,,,
I82401,267.0,,,
I82402,267.0,,,
I82403,267.0,,,
I82409,267.0,,,
I82411,267.0,,,
I82412,267.0,,,
I82413,267.0,,,
I82419,267.0,,,
I82421,267.0,,,
I82422,267.0,,,
I82423,267.0,,,
I82429,267.0,,,
I82431,267.0,,,
I82432,267.0,,,
I82433,267.0,,,
I82439,267.0,,,
I82441,267.0,,,
I82442,267.0,,,
I82443,267.0,,,
I82449,267.0,,,
I82451,267.0,,,
I82452,267.0,,,
I82453,267.0,,,
I82459,267.0,,,
I82461,267.0,,,
I82462,267.0,,,
I82463,267.0,,,
I82469,267.0,,,
I82491,267.0,,,
I82492,267.0,,,
I82493,267.0,,,
I82499,267.0,,,
I824Y1,267.0,,,
I824Y2,267.0,,,
I824Y3,267.0,,,
I824Y9,267.0,,,
I824Z1,267.0,,,
I824Z2,267.0,,,
I824Z3,267.0,,,
I824Z9,267.0,,,
I82501,267.0,,,
I82502,267.0,,,
I82503,267.0,,,
I82509,267.0,,,
I82511,267.0,,,
I82512,267.0,,,
I82513,267.0,,,
I82519,267.0,,,
I82521,267.0,,,
I82522,267.0,,,
I82523,267.0,,,
I82529,267.0,,,
I82531,267.0,,,
I82532,267.0,,,
I82533,267.0,,,
I82539,267.0,,,
I82541,267.0,,,
I82542,267.0,,,
I82543,267.0,,,
I82549,267.0,,,
I82551,267.0,,,
I82552,267.0,,,
I82553,267.0,,,
I82559,267.0,,,
I82561,267.0,,,
I82562,267.0,,,
I82563,267.0,,,
I82569,267.0,,,
I82591,267.0,,,
I82592,267.0,,,
I82593,267.0,,,
I82599,267.0,,,
I825Y1,267.0,,,
I825Y2,267.0,,,
I825Y3,267.0,,,
I825Y9,267.0,,,
I825Z1,267.0,,,
I825Z2,267.0,,,
I825Z3,267.0,,,
I825Z9,267.0,,,
I82621,267.0,,,
I82622,267.0,,,
I82623,267.0,,,
I82629,267.0,,,
I82721,267.0,,,
I82722,267.0,,,
I82723,267.0,,,
I82729,267.0,,,
I82A11,267.0,,,
I82A12,267.0,,,
I82A13,267.0,,,
I82A19,267.0,,,
I82A21,267.0,,,
I82A22,267.0,,,
I82A23,267.0,,,
I82A29,267.0,,,
I82B11,267.0,,,
I82B12,267.0,,,
I82B13,267.0,,,
I82B19,267.0,,,
I82B21,267.0,,,
I82B22,267.0,,,
I82B23,267.0,,,
I82B29,267.0,,,
I82C11,267.0,,,
I82C12,267.0,,,
I82C13,267.0,,,
I82C19,267.0,,,
I82C21,267.0,,,
I82C22,267.0,,,
I82C23,267.0,,,
I82C29,267.0,,,
I83001,383.0,age >= 15,,
I83002,383.0,age >= 15,,
I83003,383.0,age >= 15,,
I83004,383.0,age >= 15,,
I83005,383.0,age >= 15,,
I83008,383.0,age >= 15,,
I83009,383.0,age >= 15,,
I83011,383.0,age >= 15,,
I83012,383.0,age >= 15,,
I83013,383.0,age >= 15,,
I83014,383.0,age >= 15,,
I83015,383.0,age >= 15,,
I83018,383.0,age >= 15,,
I83019,383.0,age >= 15,,
I83021,383.0,age >= 15,,
I83022,383.0,age >= 15,,
I83023,383.0,age >= 15,,
I83024,383.0,age >= 15,,
I83025,383.0,age >= 15,,
I83028,383.0,age >= 15,,
I83029,383.0,age >= 15,,
I83201,383.0,age >= 15,,
I83202,383.0,age >= 15,,
I83203,383.0,age >= 15,,
I83204,383.0,age >= 15,,
I83205,383.0,age >= 15,,
I83208,383.0,age >= 15,,
I83209,383.0,age >= 15,,
I83211,383.0,age >= 15,,
I83212,383.0,age >= 15,,
I83213,383.0,age >= 15,,
I83214,383.0,age >= 15,,
I83215,383.0,age >= 15,,
I83218,383.0,age >= 15,,
I83219,383.0,age >= 15,,
I83221,383.0,age >= 15,,
I83222,383.0,age >= 15,,
I83223,383.0,age >= 15,,
I83224,383.0,age >= 15,,
I83225,383.0,age >= 15,,
I83228,383.0,age >= 15,,
I83229,383.0,age >= 15,,
I8500,63.0,,,
I8501,63.0,,,
I8510,63.0,,,
I8511,63.0,,,
I87011,383.0,,,
I87012,383.0,,,
I87013,383.0,,,
I87019,383.0,,,
I87031,383.0,,,
I87032,383.0,,,
I87033,383.0,,,
I87039,383.0,,,
I87311,383.0,,,
I87312,383.0,,,
I87313,383.0,,,
I87319,383.0,,,
I87331,383.0,,,
I87332,383.0,,,
I87333,383.0,,,
I87339,383.0,,,
I96,263.0,,,
J150,282.0,,,
J151,282.0,,,
J1520,282.0,,,
J15211,282.0,,,
J15212,282.0,,,
J1529,282.0,,,
J155,282.0,,,
J1561,282.0,,,
J1569,282.0,,,
J158,282.0,,,
J410,280.0,,age >= 18,
J411,280.0,,age >= 18,
J418,280.0,,age >= 18,
J42,280.0,,age >= 18,
J430,280.0,,age >= 18,
J431,280.0,,age >= 18,
J432,280.0,,age >= 18,
J438,280.0,,age >= 18,
J439,280.0,,age >= 18,
J440,280.0,,age >= 18,
J441,280.0,,age >= 18,
J4481,280.0,,age >= 18,
J4489,280.0,,age >= 18,
J449,280.0,,age >= 18,
J4550,279.0,,,
J4551,279.0,,,
J4552,279.0,,,
J470,280.0,,,
J471,280.0,,,
J479,280.0,,,
J4A0,276.0,,,
J4A8,276.0,,,
J4A9,276.0,,,
J60,280.0,age >= 15,,
J61,280.0,age >= 15,,
J620,280.0,,,
J628,280.0,,,
J630,280.0,,,
J631,280.0,,,
J632,280.0,,,
J633,280.0,,,
J634,280.0,,,
J635,280.0,,,
J636,280.0,,,
J64,280.0,,,
J65,280.0,,,
J660,280.0,,,
J661,280.0,,,
J662,280.0,,,
J668,280.0,,,
J670,280.0,,,
J671,280.0,,,
J672,280.0,,,
J673,280.0,,,
J674,280.0,,,
J675,280.0,,,
J676,280.0,,,
J677,280.0,,,
J678,280.0,,,
J679,280.0,,,
J680,280.0,,,
J681,280.0,,,
J682,280.0,,,
J683,280.0,,,
J684,280.0,,,
J688,280.0,,,
J689,280.0,,,
J690,282.0,,,
J691,282.0,,,
J698,282.0,,,
J80,213.0,,,
J810,213.0,,,
J8281,280.0,,,
J8401,280.0,,,
J8402,280.0,,,
J8403,280.0,,,
J8409,280.0,,,
J8410,280.0,,,
J84111,280.0,,,
J84112,278.0,,,
J84113,280.0,,,
J84114,280.0,,,
J84115,280.0,,,
J84116,280.0,,,
J84117,280.0,,,
J84170,278.0,,,
J84178,280.0,,,
J842,280.0,,,
J8481,280.0,,,
J8482,280.0,age >= 15,,
J8489,280.0,,,
J849,280.0,,,
J850,283.0,,,
J851,283.0,,,
J852,283.0,,,
J853,283.0,,,
J860,283.0,,,
J869,283.0,,,
J910,17.0,,,
J9500,211.0,,,
J9501,211.0,,,
J9502,211.0,,,
J9503,211.0,,,
J9504,211.0,,,
J9509,211.0,,,
J95850,211.0,,,
J95851,211.0,,,
J95859,211.0,,,
J9600,213.0,,,
J9601,213.0,,,
J9602,213.0,,,
J9610,213.0,,,
J9611,213.0,,,
J9612,213.0,,,
J9620,213.0,,,
J9621,213.0,,,
J9622,213.0,,,
J9690,213.0,,,
J9691,213.0,,,
J9692,213.0,,,
J982,280.0,,age >= 18,
J983,280.0,,age >= 18,
J99,280.0,,,
K251,78.0,,,
K252,78.0,,,
K255,78.0,,,
K256,78.0,,,
K261,78.0,,,
K262,78.0,,,
K265,78.0,,,
K266,78.0,,,
K271,78.0,,,
K272,78.0,,,
K275,78.0,,,
K276,78.0,,,
K281,78.0,,,
K282,78.0,,,
K285,78.0,,,
K286,78.0,,,
K5000,80.0,,,
K50011,80.0,,,
K50012,78.0,,,
K50012,80.0,,,
K50013,80.0,,,
K50014,80.0,,,
K50018,80.0,,,
K50019,80.0,,,
K5010,80.0,,,
K50111,80.0,,,
K50112,78.0,,,
K50112,80.0,,,
K50113,80.0,,,
K50114,80.0,,,
K50118,80.0,,,
K50119,80.0,,,
K5080,80.0,,,
K50811,80.0,,,
K50812,78.0,,,
K50812,80.0,,,
K50813,80.0,,,
K50814,80.0,,,
K50818,80.0,,,
K50819,80.0,,,
K5090,80.0,,,
K50911,80.0,,,
K50912,78.0,,,
K50912,80.0,,,
K50913,80.0,,,
K50914,80.0,,,
K50918,80.0,,,
K50919,80.0,,,
K5100,81.0,,,
K51011,81.0,,,
K51012,78.0,,,
K51012,81.0,,,
K51013,81.0,,,
K51014,81.0,,,
K51018,81.0,,,
K51019,81.0,,,
K5120,81.0,,,
K51211,81.0,,,
K51212,78.0,,,
K51212,81.0,,,
K51213,81.0,,,
K51214,81.0,,,
K51218,81.0,,,
K51219,81.0,,,
K5130,81.0,,,
K51311,81.0,,,
K51312,78.0,,,
K51312,81.0,,,
K51313,81.0,,,
K51314,81.0,,,
K51318,81.0,,,
K51319,81.0,,,
K5140,81.0,,,
K51411,81.0,,,
K51412,78.0,,,
K51412,81.0,,,
K51413,81.0,,,
K51414,81.0,,,
K51418,81.0,,,
K51419,81.0,,,
K5150,81.0,,,
K51511,81.0,,,
K51512,78.0,,,
K51512,81.0,,,
K51513,81.0,,,
K51514,81.0,,,
K51518,81.0,,,
K51519,81.0,,,
K5180,81.0,,,
K51811,81.0,,,
K51812,78.0,,,
K51812,81.0,,,
K51813,81.0,,,
K51814,81.0,,,
K51818,81.0,,,
K51819,81.0,,,
K5190,81.0,,,
K51911,81.0,,,
K51912,78.0,,,
K51912,81.0,,,
K51913,81.0,,,
K51914,81.0,,,
K51918,81.0,,,
K51919,81.0,,,
K560,78.0,,,
K561,78.0,,,
K562,78.0,,,
K563,78.0,,,
K5641,78.0,,,
K5649,78.0,,,
K5650,78.0,,,
K5651,78.0,,,
K5652,78.0,,,
K56600,78.0,,,
K56601,78.0,,,
K56609,78.0,,,
K56690,78.0,,,
K56691,78.0,,,
K56699,78.0,,,
K567,78.0,,,
K5931,78.0,,,
K631,78.0,,,
K650,78.0,,,
K651,78.0,,,
K652,78.0,,,
K653,78.0,,,
K654,78.0,,,
K658,78.0,,,
K659,78.0,,,
K67,78.0,,,
K6812,78.0,,,
K6819,78.0,,,
K7010,65.0,age >= 15,,
K7011,65.0,age >= 15,,
K7030,64.0,age >= 15,,
K7031,64.0,age >= 15,,
K7040,63.0,age >= 15,,
K7041,63.0,age >= 15,,
K713,65.0,,,
K714,65.0,,,
K7150,65.0,,,
K7151,65.0,,,
K717,64.0,,,
K7210,63.0,,,
K7211,63.0,,,
K7290,63.0,,,
K7291,63.0,,,
K730,65.0,,,
K731,65.0,,,
K732,65.0,,,
K738,65.0,,,
K739,65.0,,,
K743,68.0,,,
K744,64.0,,,
K745,68.0,,,
K7460,64.0,,,
K7469,64.0,,,
K754,65.0,,,
K766,63.0,,,
K767,63.0,,,
K7681,63.0,,,
K7682,63.0,,,
K8301,68.0,,,
K8309,68.0,,,
K831,68.0,,,
K860,79.0,,,
K861,79.0,,,
K91850,463.0,,,
K91858,463.0,,,
K9400,463.0,,,
K9401,463.0,,,
K9402,463.0,,,
K9403,463.0,,,
K9409,463.0,,,
K9410,463.0,,,
K9411,463.0,,,
K9412,463.0,,,
K9413,463.0,,,
K9419,463.0,,,
K9420,463.0,,,
K9421,463.0,,,
K9422,463.0,,,
K9423,463.0,,,
K9429,463.0,,,
K9430,463.0,,,
K9431,463.0,,,
K9432,463.0,,,
K9433,463.0,,,
K9439,463.0,,,
L100,387.0,,,
L101,387.0,,,
L102,387.0,,,
L103,387.0,,,
L104,387.0,,,
L1081,387.0,,,
L1089,387.0,,,
L109,387.0,,,
L120,387.0,,,
L121,387.0,,,
L128,387.0,,,
L129,387.0,,,
L4050,93.0,,,
L4051,93.0,,,
L4052,93.0,,,
L4053,93.0,,,
L4054,93.0,,,
L4059,93.0,,,
L88,387.0,,,
L89000,381.0,,,
L89002,382.0,,,
L89003,381.0,,,
L89004,379.0,,,
L89010,381.0,,,
L89012,382.0,,,
L89013,381.0,,,
L89014,379.0,,,
L89020,381.0,,,
L89022,382.0,,,
L89023,381.0,,,
L89024,379.0,,,
L89100,381.0,,,
L89102,382.0,,,
L89103,381.0,,,
L89104,379.0,,,
L89110,381.0,,,
L89112,382.0,,,
L89113,381.0,,,
L89114,379.0,,,
L89120,381.0,,,
L89122,382.0,,,
L89123,381.0,,,
L89124,379.0,,,
L89130,381.0,,,
L89132,382.0,,,
L89133,381.0,,,
L89134,379.0,,,
L89140,381.0,,,
L89142,382.0,,,
L89143,381.0,,,
L89144,379.0,,,
L89150,381.0,,,
L89152,382.0,,,
L89153,381.0,,,
L89154,379.0,,,
L89200,381.0,,,
L89202,382.0,,,
L89203,381.0,,,
L89204,379.0,,,
L89210,381.0,,,
L89212,382.0,,,
L89213,381.0,,,
L89214,379.0,,,
L89220,381.0,,,
L89222,382.0,,,
L89223,381.0,,,
L89224,379.0,,,
L89300,381.0,,,
L89302,382.0,,,
L89303,381.0,,,
L89304,379.0,,,
L89310,381.0,,,
L89312,382.0,,,
L89313,381.0,,,
L89314,379.0,,,
L89320,381.0,,,
L89322,382.0,,,
L89323,381.0,,,
L89324,379.0,,,
L8942,382.0,,,
L8943,381.0,,,
L8944,379.0,,,
L8945,381.0,,,
L89500,381.0,,,
L89502,382.0,,,
L89503,381.0,,,
L89504,379.0,,,
L89510,381.0,,,
L89512,382.0,,,
L89513,381.0,,,
L89514,379.0,,,
L89520,381.0,,,
L89522,382.0,,,
L89523,381.0,,,
L89524,379.0,,,
L89600,381.0,,,
L89602,382.0,,,
L89603,381.0,,,
L89604,379.0,,,
L89610,381.0,,,
L89612,382.0,,,
L89613,381.0,,,
L89614,379.0,,,
L89620,381.0,,,
L89622,382.0,,,
L89623,381.0,,,
L89624,379.0,,,
L89810,381.0,,,
L89812,382.0,,,
L89813,381.0,,,
L89814,379.0,,,
L89890,381.0,,,
L89892,382.0,,,
L89893,381.0,,,
L89894,379.0,,,
L8992,382.0,,,
L8993,381.0,,,
L8994,379.0,,,
L8995,381.0,,,
L97101,383.0,,,
L97102,383.0,,,
L97103,380.0,,,
L97104,380.0,,,
L97105,380.0,,,
L97106,380.0,,,
L97108,383.0,,,
L97109,383.0,,,
L97111,383.0,,,
L97112,383.0,,,
L97113,380.0,,,
L97114,380.0,,,
L97115,380.0,,,
L97116,380.0,,,
L97118,383.0,,,
L97119,383.0,,,
L97121,383.0,,,
L97122,383.0,,,
L97123,380.0,,,
L97124,380.0,,,
L97125,380.0,,,
L97126,380.0,,,
L97128,383.0,,,
L97129,383.0,,,
L97201,383.0,,,
L97202,383.0,,,
L97203,380.0,,,
L97204,380.0,,,
L97205,380.0,,,
L97206,380.0,,,
L97208,383.0,,,
L97209,383.0,,,
L97211,383.0,,,
L97212,383.0,,,
L97213,380.0,,,
L97214,380.0,,,
L97215,380.0,,,
L97216,380.0,,,
L97218,383.0,,,
L97219,383.0,,,
L97221,383.0,,,
L97222,383.0,,,
L97223,380.0,,,
L97224,380.0,,,
L97225,380.0,,,
L97226,380.0,,,
L97228,383.0,,,
L97229,383.0,,,
L97301,383.0,,,
L97302,383.0,,,
L97303,380.0,,,
L97304,380.0,,,
L97305,380.0,,,
L97306,380.0,,,
L97308,383.0,,,
L97309,383.0,,,
L97311,383.0,,,
L97312,383.0,,,
L97313,380.0,,,
L97314,380.0,,,
L97315,380.0,,,
L97316,380.0,,,
L97318,383.0,,,
L97319,383.0,,,
L97321,383.0,,,
L97322,383.0,,,
L97323,380.0,,,
L97324,380.0,,,
L97325,380.0,,,
L97326,380.0,,,
L97328,383.0,,,
L97329,383.0,,,
L97401,383.0,,,
L97402,383.0,,,
L97403,380.0,,,
L97404,380.0,,,
L97405,380.0,,,
L97406,380.0,,,
L97408,383.0,,,
L97409,383.0,,,
L97411,383.0,,,
L97412,383.0,,,
L97413,380.0,,,
L97414,380.0,,,
L97415,380.0,,,
L97416,380.0,,,
L97418,383.0,,,
L97419,383.0,,,
L97421,383.0,,,
L97422,383.0,,,
L97423,380.0,,,
L97424,380.0,,,
L97425,380.0,,,
L97426,380.0,,,
L97428,383.0,,,
L97429,383.0,,,
L97501,383.0,,,
L97502,383.0,,,
L97503,380.0,,,
L97504,380.0,,,
L97505,380.0,,,
L97506,380.0,,,
L97508,383.0,,,
L97509,383.0,,,
L97511,383.0,,,
L97512,383.0,,,
L97513,380.0,,,
L97514,380.0,,,
L97515,380.0,,,
L97516,380.0,,,
L97518,383.0,,,
L97519,383.0,,,
L97521,383.0,,,
L97522,383.0,,,
L97523,380.0,,,
L97524,380.0,,,
L97525,380.0,,,
L97526,380.0,,,
L97528,383.0,,,
L97529,383.0,,,
L97801,383.0,,,
L97802,383.0,,,
L97803,380.0,,,
L97804,380.0,,,
L97805,380.0,,,
L97806,380.0,,,
L97808,383.0,,,
L97809,383.0,,,
L97811,383.0,,,
L97812,383.0,,,
L97813,380.0,,,
L97814,380.0,,,
L97815,380.0,,,
L97816,380.0,,,
L97818,383.0,,,
L97819,383.0,,,
L97821,383.0,,,
L97822,383.0,,,
L97823,380.0,,,
L97824,380.0,,,
L97825,380.0,,,
L97826,380.0,,,
L97828,383.0,,,
L97829,383.0,,,
L97901,383.0,,,
L97902,383.0,,,
L97903,380.0,,,
L97904,380.0,,,
L97905,380.0,,,
L97906,380.0,,,
L97908,383.0,,,
L97909,383.0,,,
L97911,383.0,,,
L97912,383.0,,,
L97913,380.0,,,
L97914,380.0,,,
L97915,380.0,,,
L97916,380.0,,,
L97918,383.0,,,
L97919,383.0,,,
L97921,383.0,,,
L97922,383.0,,,
L97923,380.0,,,
L97924,380.0,,,
L97925,380.0,,,
L97926,380.0,,,
L97928,383.0,,,
L97929,383.0,,,
L98411,383.0,,,
L98412,383.0,,,
L98413,380.0,,,
L98414,380.0,,,
L98415,380.0,,,
L98416,380.0,,,
L98418,383.0,,,
L98419,383.0,,,
L98421,383.0,,,
L98422,383.0,,,
L98423,380.0,,,
L98424,380.0,,,
L98425,380.0,,,
L98426,380.0,,,
L98428,383.0,,,
L98429,383.0,,,
L98431,383.0,,,
L98432,383.0,,,
L98433,380.0,,,
L98434,380.0,,,
L98435,380.0,,,
L98436,380.0,,,
L98438,383.0,,,
L98439,383.0,,,
L98441,383.0,,,
L98442,383.0,,,
L98443,380.0,,,
L98444,380.0,,,
L98445,380.0,,,
L98446,380.0,,,
L98448,383.0,,,
L98449,383.0,,,
L98451,383.0,,,
L98452,383.0,,,
L98453,380.0,,,
L98454,380.0,,,
L98455,380.0,,,
L98456,380.0,,,
